""	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"ASV"
"ASV15692"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bacteriovoracaceae"	"Halobacteriovorax"	"ASV15692"
"ASV15693"	"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Pirellulales"	"Pirellulaceae"	NA	"ASV15693"
"ASV15703"	"Bacteria"	"Cyanobacteria"	"Oxyphotobacteria"	"Phormidesmiales"	"Phormidesmiaceae"	NA	"ASV15703"
"ASV15709"	"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Pirellulales"	"Pirellulaceae"	"Pir4_lineage"	"ASV15709"
"ASV15717"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Dermabacteraceae"	"Brachybacterium"	"ASV15717"
"ASV15719"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Spongiimonas"	"ASV15719"
"ASV15722"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Alteromonadales"	"Alteromonadaceae"	"Neiella"	"ASV15722"
"ASV15728"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Parvularculaceae"	NA	"ASV15728"
"ASV15730"	"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"Phycisphaerales"	"Phycisphaeraceae"	"SM1A02"	"ASV15730"
"ASV15731"	"Bacteria"	"Acidobacteria"	"Thermoanaerobaculia"	"Thermoanaerobaculales"	"Thermoanaerobaculaceae"	"Subgroup_10"	"ASV15731"
"ASV15738"	"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Pirellulales"	"Pirellulaceae"	"Blastopirellula"	"ASV15738"
"ASV15740"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfobacterales"	"Desulfobacteraceae"	NA	"ASV15740"
"ASV15749"	"Bacteria"	"Bacteroidetes"	"Rhodothermia"	"Rhodothermales"	"Rhodothermaceae"	NA	"ASV15749"
"ASV15755"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Nannocystaceae"	"Plesiocystis"	"ASV15755"
"ASV15757"	"Bacteria"	"Dependentiae"	"Babeliae"	"Babeliales"	"Vermiphilaceae"	NA	"ASV15757"
"ASV15760"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"SM2D12"	NA	"ASV15760"
"ASV15765"	"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Pirellulales"	"Pirellulaceae"	NA	"ASV15765"
"ASV15767"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptostreptococcaceae"	"Terrisporobacter"	"ASV15767"
"ASV15781"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Paracaedibacterales"	"Paracaedibacteraceae"	NA	"ASV15781"
"ASV15787"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Cyclobacteriaceae"	"Reichenbachiella"	"ASV15787"
"ASV15790"	"Bacteria"	"Bacteroidetes"	"Ignavibacteria"	"Ignavibacteriales"	"Melioribacteraceae"	"IheB3-7"	"ASV15790"
"ASV15802"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bdellovibrionaceae"	"Bdellovibrio"	"ASV15802"
"ASV15805"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Opitutales"	"Puniceicoccaceae"	NA	"ASV15805"
"ASV15818"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagales"	"Saprospiraceae"	NA	"ASV15818"
"ASV15824"	"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"MSBL9"	"SG8-4"	NA	"ASV15824"
"ASV15833"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Vibrionales"	"Vibrionaceae"	"Candidatus_Photodesmus"	"ASV15833"
"ASV15834"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Tannerellaceae"	"Macellibacteroides"	"ASV15834"
"ASV15835"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagales"	"Saprospiraceae"	"Aureispira"	"ASV15835"
"ASV15838"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Rickettsiaceae"	NA	"ASV15838"
"ASV15841"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	NA	"ASV15841"
"ASV15843"	"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"MSBL9"	"SG8-4"	NA	"ASV15843"
"ASV15845"	"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"Phycisphaerales"	"Phycisphaeraceae"	"SM1A02"	"ASV15845"
"ASV15846"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae_1"	NA	"ASV15846"
"ASV15849"	"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Pirellulales"	"Pirellulaceae"	"Pir4_lineage"	"ASV15849"
"ASV15850"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Oligoflexales"	"Oligoflexaceae"	NA	"ASV15850"
"ASV15851"	"Bacteria"	"Bacteroidetes"	"Ignavibacteria"	"Ignavibacteriales"	"PHOS-HE36"	NA	"ASV15851"
"ASV15854"	"Bacteria"	"Omnitrophicaeota"	"Omnitrophia"	"Omnitrophales"	"Omnitrophaceae"	"Candidatus_Omnitrophus"	"ASV15854"
"ASV15855"	"Bacteria"	"Dependentiae"	"Babeliae"	"Babeliales"	"Vermiphilaceae"	NA	"ASV15855"
"ASV15856"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfobacterales"	"Desulfobulbaceae"	NA	"ASV15856"
"ASV15861"	"Bacteria"	"Bacteroidetes"	"Rhodothermia"	"Balneolales"	"Balneolaceae"	NA	"ASV15861"
"ASV15863"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Oligoflexales"	"Oligoflexaceae"	NA	"ASV15863"
"ASV15870"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	NA	"ASV15870"
"ASV15871"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Rickettsiaceae"	NA	"ASV15871"
"ASV15881"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Microscillaceae"	"Eisenibacter"	"ASV15881"
"ASV15884"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Cyclobacteriaceae"	NA	"ASV15884"
"ASV15885"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Aerococcaceae"	"Facklamia"	"ASV15885"
"ASV15890"	"Bacteria"	"Lentisphaerae"	"Lentisphaeria"	"Victivallales"	"Arctic95B-14"	NA	"ASV15890"
"ASV15891"	"Bacteria"	"Chlamydiae"	"Chlamydiae"	"Chlamydiales"	"Chlamydiaceae"	NA	"ASV15891"
"ASV15900"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Frankiales"	"Geodermatophilaceae"	"Geodermatophilus"	"ASV15900"
"ASV15901"	"Bacteria"	"Cyanobacteria"	"Oxyphotobacteria"	"Nostocales"	"Coleofasciculaceae"	NA	"ASV15901"
"ASV15902"	"Bacteria"	"Latescibacteria"	"Latescibacteria"	"Latescibacterales"	"Latescibacteraceae"	NA	"ASV15902"
"ASV15903"	"Bacteria"	"Acidobacteria"	"Acidobacteriia"	"Solibacterales"	"Solibacteraceae_(Subgroup_3)"	"PAUC26f"	"ASV15903"
"ASV15908"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptostreptococcaceae"	"Peptostreptococcus"	"ASV15908"
"ASV15909"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Rikenellaceae"	"Alistipes"	"ASV15909"
"ASV15910"	"Bacteria"	"Deinococcus-Thermus"	"Deinococci"	"Deinococcales"	"Deinococcaceae"	"Deinococcus"	"ASV15910"
"ASV15913"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Beijerinckiaceae"	"Methylobacterium"	"ASV15913"
"ASV15914"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Methylacidiphilales"	"Methylacidiphilaceae"	NA	"ASV15914"
"ASV15916"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Cyclobacteriaceae"	NA	"ASV15916"
"ASV15917"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	NA	"ASV15917"
"ASV15928"	"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"Phycisphaerales"	"Phycisphaeraceae"	NA	"ASV15928"
"ASV15934"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"BIrii41"	NA	"ASV15934"
"ASV15935"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Opitutales"	"Puniceicoccaceae"	NA	"ASV15935"
"ASV15948"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bdellovibrionaceae"	"OM27_clade"	"ASV15948"
"ASV15952"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	NA	"ASV15952"
"ASV15955"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Oligoflexales"	"Oligoflexaceae"	NA	"ASV15955"
"ASV15956"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodovibrionales"	"Fodinicurvataceae"	NA	"ASV15956"
"ASV15966"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Cyclobacteriaceae"	NA	"ASV15966"
"ASV15970"	"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"Phycisphaerales"	"Phycisphaeraceae"	NA	"ASV15970"
"ASV15971"	"Bacteria"	"Lentisphaerae"	"Lentisphaeria"	"Lentisphaerales"	"Lentisphaeraceae"	"Lentisphaera"	"ASV15971"
"ASV15972"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagales"	"Saprospiraceae"	NA	"ASV15972"
"ASV15976"	"Bacteria"	"Omnitrophicaeota"	"Omnitrophia"	"Omnitrophales"	"Omnitrophaceae"	"Candidatus_Omnitrophus"	"ASV15976"
"ASV15977"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Marinifilaceae"	NA	"ASV15977"
"ASV15979"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Cellvibrionales"	"Cellvibrionaceae"	"Aestuariicella"	"ASV15979"
"ASV15980"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Amoebophilaceae"	"Candidatus_Amoebophilus"	"ASV15980"
"ASV15981"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Opitutales"	"Puniceicoccaceae"	"Cerasicoccus"	"ASV15981"
"ASV15982"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Alteromonadales"	"Alteromonadaceae"	"Rheinheimera"	"ASV15982"
"ASV15984"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Micavibrionales"	"Micavibrionaceae"	NA	"ASV15984"
"ASV15988"	"Bacteria"	"Chlamydiae"	"Chlamydiae"	"Chlamydiales"	"cvE6"	NA	"ASV15988"
"ASV15998"	"Bacteria"	"Chlamydiae"	"Chlamydiae"	"Chlamydiales"	"Simkaniaceae"	"Candidatus_Fritschea"	"ASV15998"
"ASV16001"	"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Pirellulales"	"Pirellulaceae"	"Rhodopirellula"	"ASV16001"
"ASV16007"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfobacterales"	"Desulfobacteraceae"	"SEEP-SRB1"	"ASV16007"
"ASV16009"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Amoebophilaceae"	"Candidatus_Amoebophilus"	"ASV16009"
"ASV16011"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Cellvibrionales"	"Cellvibrionaceae"	"Aestuariicella"	"ASV16011"
"ASV16016"	"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Pirellulales"	"Pirellulaceae"	"Blastopirellula"	"ASV16016"
"ASV16018"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Family_XIII"	"Anaerovorax"	"ASV16018"
"ASV16020"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bdellovibrionaceae"	"Bdellovibrio"	"ASV16020"
"ASV16021"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"ASV16021"
"ASV16022"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Ectothiorhodospirales"	"Ectothiorhodospiraceae"	NA	"ASV16022"
"ASV16025"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagales"	"Saprospiraceae"	"Rubidimonas"	"ASV16025"
"ASV16058"	"Bacteria"	"Nitrospirae"	"Nitrospira"	"Nitrospirales"	"Nitrospiraceae"	"Nitrospira"	"ASV16058"
"ASV16064"	"Bacteria"	"Chlamydiae"	"Chlamydiae"	"Chlamydiales"	"Chlamydiaceae"	NA	"ASV16064"
"ASV16068"	"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"Phycisphaerales"	"Phycisphaeraceae"	NA	"ASV16068"
"ASV16069"	"Bacteria"	"Acidobacteria"	"Acidobacteriia"	"Solibacterales"	"Solibacteraceae_(Subgroup_3)"	"PAUC26f"	"ASV16069"
"ASV16070"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bdellovibrionaceae"	"OM27_clade"	"ASV16070"
"ASV16092"	"Bacteria"	"Dependentiae"	"Babeliae"	"Babeliales"	"UBA12409"	NA	"ASV16092"
"ASV16100"	"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Gemmatales"	"Gemmataceae"	NA	"ASV16100"
"ASV16106"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminiclostridium_9"	"ASV16106"
"ASV16108"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	NA	"ASV16108"
"ASV16115"	"Bacteria"	"Fibrobacteres"	"Chitinivibrionia"	"Chitinivibrionales"	"Chitinivibrionaceae"	"possible_genus_03"	"ASV16115"
"ASV16126"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Marinifilaceae"	NA	"ASV16126"
"ASV16127"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Oligoflexales"	"Oligoflexaceae"	NA	"ASV16127"
"ASV16129"	"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"Phycisphaerales"	"Phycisphaeraceae"	NA	"ASV16129"
"ASV16130"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Kordiimonadales"	"Kordiimonadaceae"	"Kordiimonas"	"ASV16130"
"ASV16131"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Blfdi19"	NA	"ASV16131"
"ASV16142"	"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Pirellulales"	"Pirellulaceae"	"Rhodopirellula"	"ASV16142"
"ASV16153"	"Bacteria"	"Acidobacteria"	"Holophagae"	"Acanthopleuribacterales"	"Acanthopleuribacteraceae"	"Acanthopleuribacter"	"ASV16153"
"ASV16158"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Marinilabiliaceae"	NA	"ASV16158"
"ASV16163"	"Bacteria"	"Calditrichaeota"	"Calditrichia"	"Calditrichales"	"Calditrichaceae"	"Caldithrix"	"ASV16163"
"ASV16165"	"Bacteria"	"Dependentiae"	"Babeliae"	"Babeliales"	"Vermiphilaceae"	NA	"ASV16165"
"ASV16176"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"SBR1031"	"A4b"	NA	"ASV16176"
"ASV16190"	"Bacteria"	"Tenericutes"	"Mollicutes"	"Mycoplasmatales"	"Mycoplasmataceae"	"Candidatus_Bacilloplasma"	"ASV16190"
"ASV16207"	"Bacteria"	"Dependentiae"	"Babeliae"	"Babeliales"	"Vermiphilaceae"	NA	"ASV16207"
"ASV16212"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prolixibacteraceae"	"Roseimarinus"	"ASV16212"
"ASV16220"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Rickettsiaceae"	NA	"ASV16220"
"ASV16224"	"Bacteria"	"Calditrichaeota"	"Calditrichia"	"Calditrichales"	"Calditrichaceae"	"Caldithrix"	"ASV16224"
"ASV16225"	"Bacteria"	"Fusobacteria"	"Fusobacteriia"	"Fusobacteriales"	"Leptotrichiaceae"	"Leptotrichia"	"ASV16225"
"ASV16227"	"Bacteria"	"Actinobacteria"	"Acidimicrobiia"	"Actinomarinales"	"Actinomarinaceae"	"Candidatus_Actinomarina"	"ASV16227"
"ASV16235"	"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"Phycisphaerales"	"Phycisphaeraceae"	"SM1A02"	"ASV16235"
"ASV16240"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagales"	"Saprospiraceae"	"Lewinella"	"ASV16240"
"ASV16251"	"Bacteria"	"Dependentiae"	"Babeliae"	"Babeliales"	"Vermiphilaceae"	NA	"ASV16251"
"ASV16258"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	"Lentimicrobiaceae"	NA	"ASV16258"
"ASV16264"	"Bacteria"	"Omnitrophicaeota"	"Omnitrophia"	"Omnitrophales"	"Omnitrophaceae"	"Candidatus_Omnitrophus"	"ASV16264"
"ASV16266"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Oligoflexales"	"0319-6G20"	NA	"ASV16266"
"ASV16272"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	NA	"ASV16272"
"ASV16275"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Carnobacteriaceae"	"Alkalibacterium"	"ASV16275"
"ASV16280"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	"Asticcacaulis"	"ASV16280"
"ASV16299"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Carnobacteriaceae"	"Atopostipes"	"ASV16299"
"ASV16301"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Nannocystaceae"	NA	"ASV16301"
"ASV16304"	"Bacteria"	"Acidobacteria"	"Holophagae"	"Acanthopleuribacterales"	"Acanthopleuribacteraceae"	"Acanthopleuribacter"	"ASV16304"
"ASV16307"	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	NA	"ASV16307"
